ProblemType:	SP-CARP
NumberNodes:	7983
NumberEdges:	8882
DepotNodeNumber:	458
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	2	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1
2702	5669	3450	3451	90	0	0	0	0
2703	5670	3452	3453	22	118	1	0	0
2704	5671	3454	3455	57	0	0	0	0
2705	5672	3456	3457	51	0	0	204	1
2706	5673	3458	1534	358	0	0	0	0
2707	5676	3459	3460	49	0	0	0	0
2708	5677	199	3461	128	238	2	0	0
2709	5678	3461	3462	13	0	0	0	0
2710	5679	3462	3463	105	118	1	0	0
2711	5680	3464	3465	50	118	1	0	0
2712	5681	3465	3466	58	0	0	0	0
2713	5682	3466	3467	88	0	0	0	0
2714	5684	190	3468	19	0	0	0	0
2715	5685	3468	2710	92	0	0	0	0
2716	5690	3470	3471	62	280	2	0	0
2717	5691	3472	3473	68	442	3	0	0
2718	5694	3474	3475	63	238	2	0	0
2719	5695	3476	3477	60	356	3	0	0
2720	5696	3478	3479	63	238	2	0	0
2721	5697	3480	3481	63	118	1	0	0
2722	5698	3482	3483	62	118	1	0	0
2723	5699	3484	3485	65	476	4	0	0
2724	5700	3486	3487	62	280	2	0	0
2725	5701	3488	3489	67	238	2	0	0
2726	5702	3490	171	31	0	0	0	0
2727	5704	3491	3492	95	400	3	0	0
2728	5705	3493	174	39	118	1	0	0
2729	5707	3494	3495	77	756	6	0	0
2730	5708	3494	3496	84	400	3	0	0
2731	5709	177	3497	49	714	6	0	0
2732	5711	3498	3499	46	238	2	0	0
2733	5714	3500	3501	93	162	1	0	0
2734	5715	3502	3503	93	518	4	0	0
2735	5716	3504	3505	35	280	2	0	0
2736	5717	3506	3507	34	118	1	0	0
2737	5718	3508	3509	34	400	3	0	0
2738	5719	3510	179	36	0	0	0	0
2739	5722	3511	3512	35	0	0	0	0
2740	5723	3512	3513	28	0	0	0	0
2741	5724	3513	3514	30	0	0	0	0
2742	5725	3514	3510	33	118	1	0	0
2743	5726	3514	3515	38	484	3	0	0
2744	5727	3516	3517	65	578	3	0	0
2745	5728	3518	3519	55	118	1	0	0
2746	5729	3385	3520	32	162	1	0	0
2747	5731	3386	3521	58	238	2	0	0
2748	5732	170	3522	55	162	1	0	0
2749	5733	184	3523	104	118	1	0	0
2750	5734	3523	183	293	0	0	0	0
2751	5735	3388	3524	131	280	2	0	0
2752	5739	3474	3476	31	0	0	0	0
2753	5740	3476	3478	40	118	1	0	0
2754	5741	3478	3480	32	0	0	0	0
2755	5742	3480	3482	36	0	0	0	0
2756	5743	3482	3484	31	0	0	0	0
2757	5744	3484	3486	37	0	0	0	0
2758	5745	3486	3488	29	0	0	0	0
2759	5746	3488	3490	39	0	0	0	0
2760	5747	3490	3526	95	238	2	0	0
2761	5748	3527	3528	92	118	1	0	0
2762	5751	3493	3372	81	238	2	0	0
2763	5752	3372	3491	5	0	0	0	0
2764	5753	3491	3527	82	0	0	0	0
2765	5754	3527	3370	86	0	0	0	0
2766	5755	3370	3516	81	0	0	0	0
2767	5756	3529	3494	52	118	1	0	0
2768	5757	3494	3376	84	0	0	0	0
2769	5758	3530	3498	30	0	0	0	0
2770	5762	3500	3502	66	118	1	0	0
2771	5763	3387	3531	87	0	0	0	0
2772	5764	3387	3532	55	118	1	0	0
2773	5765	3532	184	180	238	2	0	0
2774	5766	2569	3504	27	0	0	0	0
2775	5767	3504	3470	22	0	0	0	0
2776	5768	3470	3508	43	0	0	0	0
2777	5769	3508	3533	14	0	0	0	0
2778	5770	3533	3506	52	0	0	0	0
2779	5771	3506	3472	7	0	0	0	0
2780	5773	3534	3379	39	0	0	0	0
2781	5774	3379	3518	27	0	0	0	0
2782	5775	3518	3385	16	0	0	0	0
2783	5780	3534	3535	91	0	0	0	0
2784	5781	3536	3525	78	356	3	0	0
2785	5782	3525	3537	78	0	0	0	0
2786	5783	167	176	57	0	0	0	0
2787	5784	3529	3538	165	0	0	0	0
2788	5787	3530	168	50	0	0	0	0
2789	5791	995	3539	380	0	0	0	0
2790	5792	3540	3541	49	204	1	0	0
2791	5793	3542	3543	46	118	1	0	0
2792	5794	2749	3544	97	118	1	0	0
2793	5795	3545	3546	42	238	2	0	0
2794	5796	3547	3548	46	400	3	0	0
2795	5798	3549	202	171	0	0	0	0
2796	5799	3550	3551	18	0	0	0	0
2797	5801	3545	3540	44	118	1	0	0
2798	5802	3540	3547	45	118	1	0	0
2799	5803	3547	3552	30	0	0	0	0
2800	5804	200	3553	170	356	3	0	0
2801	5805	3553	3463	37	0	0	0	0
2802	5806	3554	3555	88	204	1	0	0
2803	5807	3556	3557	40	118	1	0	0
2804	5808	3558	3556	31	0	0	0	0
2805	5810	5	3559	489	0	0	0	0
2806	5812	3560	3561	79	118	1	0	0
2807	5816	3562	3560	63	0	0	0	0
2808	5817	3563	3564	75	0	0	0	0
2809	5820	3567	3558	93	238	2	0	0
2810	5821	3558	985	42	0	0	0	0
2811	5822	3559	983	182	0	0	0	0
2812	5823	678	3568	225	0	0	204	1
2813	5824	3568	3569	64	0	0	0	0
2814	5830	3570	3571	74	0	0	408	2
2815	5833	1929	3572	76	0	0	204	1
2816	5834	3572	3573	43	0	0	0	0
2817	5837	3574	3539	706	0	0	364	2
2818	5838	3574	3575	99	0	0	204	1
2819	5839	3573	3576	83	0	0	0	0
2820	5840	3576	3577	74	0	0	204	1
2821	5841	3577	3578	71	0	0	0	0
2822	5842	3578	1618	108	0	0	204	1
2823	5843	1618	3579	83	0	0	204	1
2824	5845	3570	3580	117	0	0	0	0
2825	5846	3570	3581	87	0	0	0	0
2826	5847	3581	3582	86	0	0	0	0
2827	5848	3582	3583	85	0	0	204	1
2828	5849	3583	3584	86	0	0	408	2
2829	5850	3579	3585	75	0	0	204	1
2830	5851	3586	3587	44	0	0	160	1
2831	5852	3586	3583	10	0	0	0	0
2832	5854	3581	3588	66	0	0	408	2
2833	5856	3578	3589	86	0	0	204	1
2834	5859	2022	2570	52	0	0	0	0
2835	5863	3590	3591	18	204	1	0	0
2836	5864	3591	3592	31	0	0	0	0
2837	5865	3593	3594	152	118	1	0	0
2838	5867	3595	139	32	0	0	0	0
2839	5868	139	3596	24	0	0	0	0
2840	5869	3597	137	116	0	0	0	0
2841	5873	3598	1616	1094	0	0	0	0
2842	5874	3598	3599	49	0	0	0	0
2843	5875	3599	137	144	0	0	0	0
2844	5876	137	135	628	0	0	0	0
2845	5877	135	3600	333	0	0	0	0
2846	5878	3600	1610	1502	0	0	0	0
2847	5879	3601	713	90	0	0	568	3
2848	5880	713	3596	83	0	0	0	0
2849	5881	3596	3595	34	0	0	160	1
2850	5883	3598	3569	63	0	0	0	0
2851	5884	141	3569	45	0	0	0	0
2852	5888	134	3602	192	0	0	612	3
2853	5891	3603	1737	34	0	0	0	0
2854	5893	1739	3604	87	0	0	204	1
2855	5894	1739	3603	105	0	0	0	0
2856	5895	1737	3605	93	0	0	204	1
2857	5899	3607	3608	34	280	2	0	0
2858	5902	3609	3610	129	280	2	0	0
2859	5904	3431	3611	151	0	0	0	0
2860	5907	1974	1742	24	0	0	0	0
2861	5908	1742	1972	352	0	0	0	0
2862	5909	1612	3612	321	0	0	0	0
2863	5910	3613	1741	233	0	0	116	1
2864	5911	1614	1970	92	0	0	0	0
2865	5916	3614	2327	260	0	0	204	1
2866	5920	2003	2004	94	0	0	204	1
2867	5921	3616	1484	161	0	0	0	0
2868	5922	151	154	73	0	0	0	0
2869	5923	151	3617	333	0	0	0	0
2870	5924	3617	3618	324	0	0	0	0
2871	5925	3615	2004	332	0	0	0	0
2872	5931	3619	3620	51	0	0	160	1
2873	5935	3460	3456	107	0	0	204	1
2874	5936	3622	1534	54	0	0	204	1
2875	5938	3460	3623	202	0	0	116	1
2876	5939	3624	3459	76	0	0	0	0
2877	5940	3623	3625	132	0	0	408	2
2878	5941	1491	3454	66	0	0	0	0
2879	5942	3454	3622	158	0	0	160	1
2880	5946	3455	1491	66	0	0	0	0
2881	5947	133	3626	476	0	0	0	0
2882	5948	3624	3627	233	0	0	204	1
2883	5950	3628	3458	436	0	0	0	0
2884	5951	3628	3629	250	0	0	204	1
2885	5954	3630	2016	683	0	0	204	1
2886	5955	2016	1537	560	0	0	0	0
2887	5958	132	3631	47	0	0	204	1
2888	5959	3631	3632	175	0	0	340	1
2889	5967	138	136	171	0	0	0	0
2890	5969	3633	3634	161	0	0	0	0
2891	5976	167	3537	81	0	0	0	0
2892	5977	3636	3637	31	118	1	0	0
2893	5978	3530	178	138	0	0	0	0
2894	5979	3511	3638	58	118	1	0	0
2895	5983	3639	3621	48	118	1	0	0
2896	5986	3640	3641	51	356	3	0	0
2897	5988	3560	3642	69	118	1	0	0
2898	5989	3642	3640	22	118	1	0	0
2899	5990	3562	3643	36	0	0	0	0
2900	5991	3643	3644	37	238	2	0	0
2901	5993	3562	3645	69	118	1	0	0
2902	5994	3564	3646	31	400	3	0	0
2903	5995	985	3534	220	0	0	0	0
2904	5998	3582	3647	50	0	0	340	1
2905	6002	3648	3649	25	0	0	0	0
2906	6010	3650	3651	94	484	3	0	0
2907	6011	3652	2811	116	162	1	0	0
2908	6012	3653	3654	79	476	4	0	0
2909	6013	3655	3656	11	204	1	0	0
2910	6017	3624	3403	320	0	0	568	3
2911	6018	3657	3658	14	0	0	560	4
2912	6020	1961	212	522	0	0	0	0
2913	6021	3659	3660	121	0	0	408	2
2914	6022	3661	3662	138	0	0	408	2
2915	6023	3663	3664	164	0	0	612	3
2916	6024	3665	3666	37	0	0	116	1
2917	6027	168	186	165	0	0	0	0
2918	6029	3667	3668	45	238	2	0	0
2919	6030	3456	3663	77	0	0	0	0
2920	6031	3663	3622	110	0	0	204	1
2921	6032	3575	3659	33	0	0	0	0
2922	6035	3669	3670	44	162	1	0	0
2923	6036	3671	3590	38	0	0	0	0
2924	6037	3610	3672	12	162	1	0	0
2925	6042	3673	3674	27	162	1	0	0
2926	6043	3675	3673	29	0	0	0	0
2927	6044	656	3670	56	0	0	0	0
2928	6045	3670	3	104	0	0	0	0
2929	6048	3676	3590	80	560	4	0	0
2930	6051	2623	3678	92	118	1	0	0
2931	6052	3679	1672	252	0	0	0	0
2932	6053	3679	3680	167	0	0	0	0
2933	6055	3681	3606	5	0	0	0	0
2934	6058	3657	3682	120	0	0	0	0
2935	6071	3683	3684	250	0	0	0	0
2936	6072	3683	3685	572	0	0	160	1
2937	6076	191	189	96	0	0	0	0
2938	6077	2292	1503	81	0	0	0	0
2939	6078	1503	3469	40	0	0	0	0
2940	6083	4	3686	42	118	1	0	0
2941	6085	3687	3688	65	204	1	0	0
2942	6086	3689	3690	101	400	3	0	0
2943	6088	3691	3687	93	118	1	0	0
2944	6090	3667	3692	92	0	0	0	0
2945	6093	3693	3694	9	0	0	0	0
2946	6098	3695	3692	124	400	3	0	0
2947	6099	3692	3696	14	118	1	0	0
2948	6100	3530	3693	46	0	0	0	0
2949	6101	3693	3697	29	204	1	0	0
2950	6113	3698	3699	177	0	0	204	1
2951	6117	3632	1662	180	0	0	0	0
2952	6120	3700	3611	747	0	0	0	0
2953	6122	3700	3612	23	0	0	0	0
2954	6128	1616	3702	248	0	0	0	0
2955	6129	3702	3701	206	0	0	204	1
2956	6131	3703	3704	389	0	0	204	1
2957	6132	1537	1662	17	0	0	0	0
2958	6133	3600	3705	15	0	0	0	0
2959	6134	3705	3706	80	0	0	204	1
2960	6136	3707	3613	616	0	0	160	1
2961	6137	3612	3707	11	0	0	0	0
2962	6146	3709	3710	371	0	0	204	1
2963	6147	3711	3708	3	0	0	0	0
2964	6148	3711	3712	38	0	0	204	1
2965	6149	3713	3714	31	0	0	0	0
2966	6150	3714	3715	150	0	0	484	3
2967	6152	3716	1717	119	0	0	0	0
2968	6153	3716	3717	69	0	0	204	1
2969	6157	3719	3720	48	0	0	0	0
2970	6158	3719	3721	20	118	1	0	0
2971	6160	3720	3722	10	162	1	0	0
2972	6164	3723	3724	16	162	1	0	0
2973	6166	3725	3726	32	0	0	0	0
2974	6167	3727	3726	36	0	0	0	0
2975	6168	3725	3727	26	0	0	0	0
2976	6170	3728	3729	20	0	0	0	0
2977	6171	3729	3730	783	0	0	408	2
2978	6176	3731	3732	28	162	1	0	0
2979	6181	3597	3404	931	0	0	204	1
2980	6182	3733	183	49	162	1	0	0
2981	6184	3734	3735	73	560	4	0	0
2982	6191	3737	3738	43	238	2	0	0
2983	6193	3739	3740	50	238	2	0	0
2984	6194	3738	3741	43	0	0	0	0
2985	6199	3742	3713	79	0	0	116	1
2986	6200	3743	2336	173	0	0	204	1
2987	6202	3603	1677	499	0	0	364	2
2988	6204	3740	3744	33	0	0	0	0
2989	6205	3649	3745	24	162	1	0	0
2990	6211	3746	1912	60	0	0	0	0
2991	6215	3748	3648	86	0	0	0	0
2992	6216	3648	3749	46	0	0	0	0
2993	6220	3750	3538	84	0	0	0	0
2994	6224	1722	3752	11	0	0	0	0
2995	6228	996	142	45	0	0	0	0
2996	6229	142	3746	93	0	0	204	1
2997	6230	141	3753	75	0	0	408	2
2998	6232	3754	2738	24	0	0	0	0
2999	6233	3755	3051	61	0	0	0	0
3000	6244	3756	1199	135	0	0	0	0
3001	6267	3758	3759	74	118	1	0	0
3002	6268	3759	3760	83	118	1	0	0
3003	6269	3761	1938	95	0	0	0	0
3004	6271	1936	3762	23	0	0	0	0
3005	6272	3762	3763	77	118	1	0	0
3006	6273	3764	3765	34	0	0	0	0
3007	6275	3766	3767	162	0	0	0	0
3008	6276	3750	1941	152	0	0	0	0
3009	6279	3768	3467	90	0	0	0	0
3010	6280	3464	1789	270	0	0	0	0
3011	6284	3769	3770	188	118	1	0	0
3012	6285	3688	3771	28	322	2	0	0
3013	6290	3690	3772	87	0	0	0	0
3014	6297	3757	3756	29	0	0	0	0
3015	6298	3757	3684	25	0	0	0	0
3016	6306	3769	3691	69	0	0	0	0
3017	6307	3772	3691	66	0	0	0	0
3018	6312	3550	3553	143	162	1	0	0
3019	6316	128	3764	26	0	0	0	0
3020	6317	3775	3764	194	118	1	0	0
3021	6321	3776	3777	118	0	0	0	0
3022	6322	3777	3778	75	118	1	0	0
3023	6323	3671	3779	74	118	1	0	0
3024	6326	3780	1770	270	118	1	0	0
3025	6329	3781	3782	46	0	0	0	0
3026	6330	3783	3784	18	0	0	204	1
3027	6331	3785	3786	142	0	0	0	0
3028	6333	3784	3787	14	0	0	0	0
3029	6334	3787	3788	83	0	0	204	1
3030	6335	3788	1228	176	0	0	204	1
3031	6336	3789	3781	26	0	0	408	2
3032	6337	3790	3787	201	0	0	204	1
3033	6338	3791	226	1890	0	0	0	0
3034	6339	3792	3793	40	0	0	0	0
3035	6345	2416	1226	530	0	0	204	1
3036	6346	1226	3794	9	0	0	0	0
3037	6353	3728	3797	24	0	0	204	1
3038	6354	3797	3798	120	0	0	204	1
3039	6355	3797	3729	29	0	0	0	0
3040	6356	3799	3728	41	0	0	204	1
3041	6369	213	3800	46	366	2	0	0
3042	6372	2453	3152	32	0	0	0	0
3043	6373	3152	219	36	0	0	0	0
3044	6374	219	2348	169	0	0	0	0
3045	6375	2347	3154	53	0	0	0	0
3046	6377	3801	220	32	238	2	0	0
3047	6378	220	3802	33	118	1	0	0
3048	6379	2454	3803	88	238	2	0	0
3049	6380	3151	3804	74	356	3	0	0
3050	6382	3805	3806	53	356	3	0	0
3051	6386	3805	3151	11	0	0	0	0
3052	6387	1925	3807	94	238	2	0	0
3053	6388	3808	3809	103	934	6	0	0
3054	6389	3810	3808	55	0	0	0	0
3055	6390	3808	3811	131	118	1	0	0
3056	6391	3812	3810	49	162	1	0	0
3057	6393	3812	3813	79	0	0	0	0
3058	6394	3813	2713	135	0	0	0	0
3059	6395	2713	3811	42	280	2	0	0
3060	6396	3811	3814	68	118	1	0	0
3061	6397	214	3815	65	356	3	0	0
3062	6398	2348	213	37	0	0	0	0
3063	6399	3816	3143	14	0	0	0	0
3064	6402	3081	3133	45	118	1	0	0
3065	6404	278	3817	89	0	0	0	0
3066	6405	3094	3818	846	0	0	0	0
3067	6406	3819	26	58	0	0	0	0
3068	6408	1209	3820	356	0	0	0	0
3069	6409	3821	3822	193	0	0	0	0
3070	6410	3823	3824	129	0	0	0	0
3071	6411	3168	3823	7	0	0	0	0
3072	6412	3823	3821	456	0	0	0	0
3073	6414	1625	275	151	0	0	500	2
3074	6415	3825	3826	13	0	0	0	0
3075	6417	3827	1211	51	0	0	0	0
3076	6419	3828	3827	52	0	0	0	0
3077	6420	2462	3829	120	0	0	116	1
3078	6421	2550	3830	61	0	0	0	0
3079	6423	3830	3831	55	118	1	0	0
3080	6424	3832	3833	65	118	1	0	0
3081	6426	2550	3832	48	0	0	0	0
3082	6427	3835	3836	88	356	3	0	0
3083	6428	3835	3837	97	0	0	0	0
3084	6429	3837	1623	29	118	1	0	0
3085	6431	2201	3838	655	0	0	204	1
3086	6434	3755	3839	110	0	0	0	0
3087	6436	3027	3840	113	322	2	0	0
3088	6440	3841	3842	33	0	0	0	0
3089	6443	3843	1331	43	0	0	0	0
3090	6445	3844	3845	36	118	1	0	0
3091	6446	3846	3760	134	356	3	0	0
3092	6448	3847	3759	108	238	2	0	0
3093	6450	3761	3848	65	118	1	0	0
3094	6451	2464	1934	90	502	2	0	0
3095	6455	3840	3849	100	0	0	0	0
3096	6457	1331	3850	60	0	0	0	0
3097	6458	3851	3852	36	118	1	0	0
3098	6462	2197	3841	71	0	0	0	0
3099	6463	3841	3844	92	0	0	0	0
3100	6466	3854	3855	36	0	0	0	0
3101	6467	3855	3856	15	204	1	0	0
3102	6468	3761	2198	78	0	0	0	0
3103	6471	3763	3857	136	0	0	0	0
3104	6472	3857	3858	91	118	1	0	0
3105	6473	3858	3859	86	118	1	0	0
3106	6474	2549	3860	105	0	0	0	0
3107	6477	2701	3861	126	238	2	0	0
3108	6478	3862	3851	53	118	1	0	0
3109	6479	3851	2433	82	0	0	0	0
3110	6481	3863	3850	59	118	1	0	0
3111	6482	3763	3840	89	0	0	0	0
3112	6483	3849	1936	85	0	0	0	0
3113	6485	3864	3853	70	0	0	0	0
3114	6486	3864	3865	108	356	3	0	0
3115	6487	3866	3857	83	118	1	0	0
3116	6488	3858	3867	108	162	1	0	0
3117	6489	975	3859	68	118	1	0	0
3118	6490	3859	3868	136	204	1	0	0
3119	6491	2198	3758	105	118	1	0	0
3120	6492	3758	3869	84	238	2	0	0
3121	6493	2617	3870	850	0	0	0	0
3122	6495	2618	3871	242	0	0	204	1
3123	6496	3872	2015	98	0	0	0	0
3124	6497	2015	2426	327	0	0	0	0
3125	6503	3873	3843	139	204	1	0	0
3126	6504	3863	3873	143	0	0	0	0
3127	6512	3874	2428	233	0	0	204	1
3128	6513	2014	3875	177	0	0	0	0
3129	6514	2428	1535	277	0	0	204	1
3130	6516	3876	3095	105	0	0	204	1
3131	6517	3877	2134	448	0	0	160	1
3132	6518	3834	3162	56	322	2	0	0
3133	6520	3878	3879	183	356	3	0	0
3134	6529	330	3882	67	118	1	0	0
3135	6531	3796	3883	109	0	0	0	0
3136	6539	3884	2337	119	0	0	204	1
3137	6545	261	3886	58	118	1	0	0
3138	6546	3887	3888	51	162	1	0	0
3139	6548	3889	3890	89	238	2	0	0
3140	6556	1213	2133	588	0	0	0	0
3141	6562	3891	3892	757	0	0	204	1
3142	6563	3892	1509	31	0	0	0	0
3143	6564	679	3893	21	118	1	0	0
3144	6567	3894	247	30	0	0	0	0
3145	6569	3895	3896	45	238	2	0	0
3146	6579	3897	3821	379	0	0	0	0
3147	6589	1375	2350	55	0	0	0	0
3148	6590	3899	3900	47	0	0	0	0
3149	6591	3899	3901	41	118	1	0	0
3150	6594	3887	3902	88	400	3	0	0
3151	6602	3889	3904	30	0	0	0	0
3152	6603	3816	3905	86	0	0	0	0
3153	6604	3826	3906	332	0	0	0	0
3154	6606	2721	1475	52	0	0	0	0
3155	6607	3166	3907	10	0	0	0	0
3156	6609	3166	3908	153	0	0	0	0
3157	6611	3909	3780	19	0	0	0	0
3158	6616	3796	3790	185	0	0	0	0
3159	6617	2526	1473	73	0	0	0	0
3160	6618	1473	2337	28	0	0	0	0
3161	6619	2344	1625	8	0	0	0	0
3162	6621	2133	3168	376	0	0	0	0
3163	6622	2341	2609	956	0	0	0	0
3164	6623	3173	3799	273	0	0	408	2
3165	6624	1623	3911	79	118	1	0	0
3166	6625	3089	3912	608	0	0	0	0
3167	6626	3912	3097	146	0	0	0	0
3168	6627	3912	3913	68	0	0	204	1
3169	6630	255	3914	67	118	1	0	0
3170	6633	267	3915	23	238	2	0	0
3171	6637	57	3916	136	0	0	204	1
3172	6639	1605	3917	238	0	0	0	0
3173	6642	973	2201	315	0	0	204	1
3174	6644	3919	3920	254	0	0	204	1
3175	6646	2426	3113	109	0	0	0	0
3176	6648	1983	3921	630	0	0	204	1
3177	6649	3921	3872	52	0	0	0	0
3178	6652	234	3922	49	0	0	0	0
3179	6653	3922	1521	809	0	0	204	1
3180	6655	1472	3923	652	0	0	204	1
3181	6658	2559	3812	41	366	2	0	0
3182	6665	25	3924	166	0	0	340	1
3183	6683	322	3925	63	118	1	0	0
3184	6695	3926	3927	107	0	0	0	0
3185	6696	1001	3928	226	400	3	0	0
3186	6697	3929	3930	81	340	1	0	0
3187	6699	2415	3931	112	0	0	204	1
3188	6703	3082	3932	313	0	0	204	1
3189	6706	3083	3933	87	0	0	340	1
3190	6710	3086	3934	121	118	1	0	0
3191	6719	3091	3935	98	0	0	160	1
3192	6720	266	3936	4	0	0	0	0
3193	6721	3936	3937	66	238	2	0	0
3194	6723	2492	3938	109	0	0	204	1
3195	6724	1984	3939	261	0	0	204	1
3196	6731	3883	3940	108	0	0	204	1
3197	6732	3883	3941	109	0	0	204	1
3198	6733	2345	3942	132	0	0	204	1
3199	6740	3943	3944	120	0	0	816	4
3200	6751	3856	3854	181	400	3	0	0
3201	6752	3761	3856	106	0	0	0	0
3202	6754	3945	277	453	0	0	0	0
3203	6756	3946	3947	303	0	0	204	1
3204	6757	3947	3948	113	0	0	0	0
3205	6758	3948	3170	405	0	0	204	1
3206	6760	3949	1557	750	0	0	408	2
3207	6761	2416	3950	2382	0	0	160	1
3208	6781	3952	3953	111	0	0	408	2
3209	6782	3953	3954	259	0	0	204	1
3210	6783	3953	3955	407	0	0	0	0
3211	6784	275	3825	251	0	0	816	4
3212	6786	3680	3365	42	0	0	0	0
3213	6788	3566	2325	81	0	0	0	0
3214	6790	3565	3956	57	0	0	0	0
3215	6795	3957	3789	129	0	0	204	1
3216	6796	3175	2664	213	0	0	0	0
3217	6800	3955	3958	246	0	0	160	1
3218	6808	3885	2342	381	0	0	0	0
3219	6809	2614	3960	56	476	4	0	0
3220	6810	2614	3961	64	476	4	0	0
3221	6811	3962	2613	67	952	8	0	0
3222	6812	1659	2611	28	0	0	0	0
3223	6813	3963	1708	18	0	0	0	0
3224	6814	550	1324	20	0	0	0	0
3225	6815	1318	341	44	0	0	0	0
3226	6818	3965	3102	14	0	0	0	0
3227	6820	274	2721	154	0	0	0	0
3228	6824	3917	3966	271	0	0	204	1
3229	6838	3967	1132	87	118	1	0	0
3230	6840	3968	3969	65	356	3	0	0
3231	6841	3969	375	40	238	2	0	0
3232	6843	3825	3970	794	0	0	204	1
3233	6849	3790	3783	79	0	0	0	0
3234	6852	26	3091	75	0	0	0	0
3235	6853	3093	3824	472	0	0	408	2
3236	6854	3822	3824	420	0	0	0	0
3237	6855	3972	3973	69	118	1	0	0
3238	6857	2600	3136	51	0	0	0	0
3239	6858	3974	3975	71	714	6	0	0
3240	6859	3975	2827	35	118	1	0	0
3241	6860	3976	3977	55	356	3	0	0
3242	6861	3976	3975	58	356	3	0	0
3243	6862	3978	2602	71	476	4	0	0
3244	6866	3979	3980	71	162	1	0	0
3245	6867	3980	3981	55	0	0	0	0
3246	6869	1509	2033	788	0	0	0	0
3247	6873	2487	3982	136	0	0	408	2
3248	6874	3982	3983	84	0	0	408	2
3249	6876	1983	2473	57	0	0	0	0
3250	6877	3908	3984	103	118	1	0	0
3251	6878	3984	3128	90	0	0	0	0
3252	6880	3817	3985	116	0	0	0	0
3253	6881	3986	3985	86	118	1	0	0
3254	6884	3792	3785	202	0	0	0	0
3255	6886	3786	3793	113	0	0	0	0
3256	6888	3793	3987	497	0	0	0	0
3257	6893	1227	2358	91	0	0	0	0
3258	6907	673	3157	23	118	1	0	0
3259	6908	3157	3988	75	118	1	0	0
3260	6911	277	233	435	0	0	0	0
3261	6912	233	1562	183	0	0	0	0
3262	6913	3989	3990	178	0	0	204	1
3263	6915	3990	3991	546	0	0	0	0
3264	6924	3945	3088	414	0	0	0	0
3265	6925	3992	3885	155	0	0	0	0
3266	6928	2530	3993	72	238	2	0	0
3267	6932	3994	1765	601	0	0	204	1
3268	6938	3995	3996	64	204	1	0	0
3269	6940	3997	2417	2120	0	0	0	0
3270	6945	460	3998	189	1410	10	0	0
3271	6946	3998	1136	45	356	3	0	0
3272	6947	3999	155	39	0	0	0	0
3273	6949	371	4000	13	0	0	0	0
3274	6950	4000	2715	35	118	1	0	0
3275	6951	2715	2354	75	0	0	0	0
3276	6952	4000	4001	29	0	0	0	0
3277	6953	4002	4003	26	238	2	0	0
3278	6956	4004	4005	16	238	2	0	0
3279	6958	4004	372	20	0	0	0	0
3280	6959	3967	2354	9	0	0	0	0
3281	6961	1323	4006	24	118	1	0	0
3282	6962	4006	785	64	118	1	0	0
3283	6963	4007	4008	55	356	3	0	0
3284	6964	4009	1318	142	0	0	0	0
3285	6966	337	4010	12	238	2	0	0
3286	6967	340	4011	17	476	4	0	0
3287	6968	15	4012	36	118	1	0	0
3288	6969	461	4013	31	0	0	0	0
3289	6971	1324	3963	21	0	0	0	0
3290	6972	1319	3963	94	238	2	0	0
3291	6973	4014	4015	30	356	3	0	0
3292	6974	4016	4017	45	238	2	0	0
3293	6975	4017	4018	82	1054	7	0	0
3294	6976	4017	1319	46	0	0	0	0
3295	6977	1708	550	18	0	0	0	0
3296	6980	4015	4019	49	0	0	0	0
3297	6981	4019	4020	79	476	4	0	0
3298	6982	4019	4016	62	356	3	0	0
3299	6985	4021	4013	13	0	0	0	0
3300	6986	319	4008	43	118	1	0	0
3301	6987	4008	4022	75	476	4	0	0
3302	6988	861	4023	61	238	2	0	0
3303	6989	4023	4024	37	356	3	0	0
3304	6990	371	3967	37	118	1	0	0
3305	6991	4025	4002	47	238	2	0	0
3306	6992	4002	4001	21	238	2	0	0
3307	6993	4026	4027	73	118	1	0	0
3308	6994	4025	4028	14	356	3	0	0
3309	6996	4029	4030	4	0	0	0	0
3310	6997	4030	857	178	1428	12	0	0
3311	6998	4012	4031	28	594	5	0	0
3312	7001	341	4032	56	680	5	0	0
3313	7008	15	1601	57	0	0	0	0
3314	7009	1601	4033	35	238	2	0	0
3315	7010	461	4009	509	0	0	0	0
3316	7012	2510	2509	70	952	8	0	0
3317	7014	2477	1792	582	0	0	0	0
3318	7015	1749	4035	62	356	3	0	0
3319	7017	4035	4036	23	476	4	0	0
3320	7019	3926	4037	58	118	1	0	0
3321	7021	253	1641	76	0	0	0	0
3322	7031	4039	4040	179	238	2	0	0
3323	7037	4041	2505	31	340	1	0	0
3324	7039	4042	4043	2	118	1	0	0
3325	7040	4044	4045	81	0	0	0	0
3326	7041	4045	4046	99	238	2	0	0
3327	7046	280	4047	40	238	2	0	0
3328	7047	4047	4048	34	442	3	0	0
3329	7049	3852	4049	36	118	1	0	0
3330	7051	2468	4050	107	118	1	0	0
3331	7052	4050	2471	80	0	0	0	0
3332	7053	2511	976	59	0	0	0	0
3333	7055	4051	2515	28	118	1	0	0
3334	7056	2469	4052	21	0	0	0	0
3335	7057	4053	3976	26	118	1	0	0
