ProblemType:	SP-CARP
NumberNodes:	6255
NumberEdges:	6824
DepotNodeNumber:	2735
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	4	2.3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3
1786	7330	1354	803	83	0	0	0	0	0	0	0	0
1787	7331	803	2103	37	0	0	0	0	0	0	204	1
1788	7332	2103	2105	126	0	0	0	0	0	0	986	5
1789	7333	805	1349	51	0	0	0	0	0	0	485	3
1790	7368	902	2041	109	0	0	0	0	0	0	0	0
1791	7387	204	186	83	0	0	0	0	561	1	485	3
1792	7388	144	204	20	0	0	0	0	0	0	366	2
1793	7403	4	711	179	0	0	0	0	1122	2	0	0
1794	7404	711	44	237	0	0	0	0	0	0	0	0
1795	7438	402	2106	313	0	0	0	0	561	1	408	2
1796	7439	2106	2107	24	0	0	0	0	0	0	0	0
1797	7440	808	2107	256	0	0	0	0	0	0	0	0
1798	7452	2107	2108	62	0	0	0	0	0	0	0	0
1799	7453	2108	2106	24	0	0	0	0	0	0	0	0
1800	7456	2109	2008	28	0	0	0	0	0	0	0	0
1801	7457	2110	2109	213	1309	2	0	0	561	1	978	3
1802	7458	28	880	10	0	0	0	0	0	0	0	0
1803	7459	2111	1599	182	0	0	0	0	0	0	162	1
1804	7460	10	1013	9	0	0	0	0	0	0	0	0
1805	7461	1134	955	19	0	0	0	0	0	0	0	0
1806	7463	2112	2113	132	0	0	0	0	0	0	2389	14
1807	7467	892	1554	105	0	0	0	0	0	0	689	4
1808	7482	1202	2074	193	0	0	0	0	0	0	2848	15
1809	7483	2075	2114	139	0	0	0	0	0	0	1029	5
1810	7484	2114	1899	18	0	0	0	0	0	0	485	3
1811	7485	1899	1213	69	0	0	0	0	0	0	646	4
1812	7486	2115	1212	156	0	0	0	0	0	0	1488	10
1813	7487	1898	2116	113	0	0	0	0	0	0	2313	12
1814	7488	2116	1930	22	0	0	0	0	0	0	162	1
1815	7489	1932	2117	172	0	0	0	0	0	0	2304	14
1816	7490	544	2118	80	0	0	0	0	0	0	561	4
1817	7491	2118	2073	219	0	0	0	0	0	0	1012	6
1818	7493	2075	2119	49	0	0	0	0	0	0	0	0
1819	7494	2119	2120	144	0	0	0	0	0	0	689	4
1820	7495	2120	2121	58	0	0	0	0	0	0	323	2
1821	7496	2121	2122	138	0	0	0	0	0	0	1700	10
1822	7497	2122	1643	87	0	0	0	0	162	1	1012	6
1823	7498	2123	2121	48	0	0	0	0	0	0	485	3
1824	7499	2121	2124	50	0	0	0	0	204	1	646	4
1825	7501	2125	2126	51	0	0	0	0	0	0	1573	10
1826	7502	2126	2127	19	0	0	0	0	0	0	969	6
1827	7503	2128	2125	71	0	0	0	0	0	0	646	4
1828	7504	2129	1643	309	0	0	0	0	0	0	3771	26
1829	7505	2122	2130	80	0	0	0	0	0	0	646	4
1830	7506	2130	2131	143	0	0	0	0	0	0	1445	8
1831	7507	2130	2132	45	0	0	0	0	162	1	502	2
1832	7508	1932	1901	294	0	0	0	0	0	0	1335	8
1833	7509	372	2092	83	0	0	0	0	0	0	0	0
1834	7511	2133	2091	87	0	0	0	0	0	0	0	0
1835	7513	1018	2134	47	0	0	0	0	0	0	0	0
1836	7514	2135	2136	37	0	0	0	0	0	0	0	0
1837	7515	2137	2138	77	0	0	0	0	0	0	646	4
1838	7516	2139	1748	62	0	0	0	0	0	0	323	2
1839	7517	2140	1720	46	0	0	0	0	0	0	162	1
1840	7518	2141	2142	42	0	0	0	0	0	0	0	0
1841	7519	2142	2139	15	0	0	0	0	0	0	0	0
1842	7520	2142	2143	116	0	0	0	0	0	0	1386	9
1843	7521	2144	2145	34	0	0	0	0	0	0	646	4
1844	7522	2146	2144	51	0	0	0	0	0	0	162	1
1845	7523	2147	1742	46	0	0	0	0	0	0	323	2
1846	7524	2148	2147	44	0	0	0	0	0	0	0	0
1847	7525	1193	2149	45	0	0	0	0	0	0	417	3
1848	7526	2150	2151	57	0	0	0	0	0	0	765	5
1849	7527	2150	2152	99	0	0	0	0	0	0	1335	8
1850	7528	1878	1722	48	0	0	0	0	0	0	0	0
1851	7529	1722	1803	11	0	0	0	0	0	0	0	0
1852	7530	2153	2031	54	0	0	0	0	0	0	323	2
1853	7531	2154	2031	90	0	0	0	0	0	0	1471	9
1854	7532	2155	1783	41	0	0	0	0	0	0	94	1
1855	7533	1783	2156	190	0	0	0	0	0	0	2916	17
1856	7534	2157	1815	38	0	0	0	0	0	0	0	0
1857	7535	1815	1784	17	0	0	0	0	0	0	0	0
1858	7536	1747	1784	69	0	0	0	0	0	0	689	4
1859	7537	2158	2149	153	0	0	0	0	0	0	2312	15
1860	7538	2149	1716	29	0	0	0	0	0	0	0	0
1861	7539	35	2159	57	0	0	0	0	0	0	0	0
1862	7540	35	2160	27	0	0	0	0	0	0	0	0
1863	7542	976	1810	58	0	0	0	0	0	0	0	0
1864	7543	2140	2141	64	0	0	0	0	0	0	0	0
1865	7544	2141	2157	147	0	0	0	0	0	0	0	0
1866	7545	2157	1988	113	0	0	0	0	0	0	0	0
1867	7546	1988	2161	90	0	0	0	0	0	0	0	0
1868	7547	2146	2063	122	0	0	0	0	0	0	0	0
1869	7548	2148	1194	19	0	0	0	0	0	0	0	0
1870	7549	1193	1322	69	0	0	0	0	0	0	0	0
1871	7551	2159	256	108	0	0	0	0	0	0	0	0
1872	7552	2162	2163	129	0	0	1964	3	0	0	162	1
1873	7553	1990	2164	53	0	0	0	0	0	0	986	5
1874	7554	1998	721	30	0	0	0	0	0	0	0	0
1875	7555	1990	276	85	0	0	0	0	0	0	162	1
1876	7556	277	2165	71	0	0	0	0	0	0	281	2
1877	7557	2165	2166	46	0	0	0	0	0	0	0	0
1878	7558	2166	547	106	0	0	0	0	119	1	621	4
1879	7559	549	2167	28	0	0	0	0	204	1	459	3
1880	7561	278	2166	71	0	0	0	0	0	0	204	1
1881	7562	549	2168	55	0	0	0	0	0	0	162	1
1882	7563	2165	928	48	0	0	0	0	119	1	162	1
1883	7564	547	2169	77	0	0	0	0	0	0	485	3
1884	7565	279	2170	125	0	0	0	0	0	0	1267	8
1885	7567	2171	2172	531	0	0	0	0	0	0	162	1
1886	7568	1425	1947	96	0	0	0	0	0	0	485	3
1887	7569	1947	24	40	0	0	0	0	0	0	162	1
1888	7570	2173	2174	20	0	0	0	0	0	0	0	0
1889	7571	2174	2175	72	0	0	0	0	0	0	0	0
1890	7573	1949	316	55	0	0	0	0	0	0	162	1
1891	7574	316	2176	35	0	0	0	0	0	0	162	1
1892	7575	2176	883	27	0	0	0	0	0	0	0	0
1893	7576	883	2177	32	0	0	0	0	0	0	0	0
1894	7578	2173	2178	53	0	0	0	0	0	0	689	4
1895	7579	2178	2179	39	0	0	0	0	0	0	646	4
1896	7580	2174	2180	61	0	0	0	0	0	0	646	4
1897	7581	1949	96	124	0	0	0	0	0	0	0	0
1898	7582	96	1939	56	0	0	0	0	0	0	0	0
1899	7584	2178	2182	47	0	0	0	0	0	0	485	3
1900	7585	2183	2184	39	0	0	0	0	0	0	323	2
1901	7586	2176	2183	33	0	0	0	0	0	0	94	1
1902	7587	2183	2185	115	0	0	0	0	0	0	1250	8
1903	7599	2111	2186	43	0	0	0	0	561	1	0	0
1904	7600	1600	2187	26	0	0	0	0	0	0	119	1
1905	7602	2189	67	40	0	0	0	0	0	0	0	0
1906	7603	2190	2055	53	0	0	0	0	0	0	323	2
1907	7604	974	2191	91	0	0	0	0	0	0	0	0
1908	7605	975	2192	38	0	0	0	0	0	0	162	1
1909	7606	975	2193	124	0	0	0	0	0	0	1012	6
1910	7607	974	2194	48	0	0	0	0	0	0	527	3
1911	7608	973	2195	77	0	0	0	0	0	0	323	2
1912	7609	2194	2196	43	0	0	0	0	0	0	1624	7
1913	7610	2197	2198	107	0	0	0	0	0	0	485	3
1914	7611	2198	2199	27	0	0	0	0	0	0	0	0
1915	7612	2199	290	50	0	0	0	0	0	0	0	0
1916	7613	2197	2199	98	0	0	0	0	0	0	323	2
1917	7614	2192	2197	16	0	0	0	0	0	0	0	0
1918	7615	2192	2200	37	0	0	0	0	0	0	646	4
1919	7616	2201	2202	296	0	0	0	0	0	0	366	2
1920	7619	2203	735	354	0	0	0	0	0	0	0	0
1921	7620	971	2181	223	0	0	0	0	0	0	0	0
1922	7621	2204	2175	174	0	0	0	0	162	1	1777	11
1923	7626	764	729	133	0	0	0	0	0	0	0	0
1924	7627	762	1331	56	0	0	0	0	0	0	0	0
1925	7628	2205	764	889	0	0	0	0	0	0	162	1
1926	7630	2205	2206	716	0	0	0	0	0	0	0	0
1927	7631	2206	1015	248	0	0	0	0	0	0	0	0
1928	7632	1605	1257	421	0	0	0	0	0	0	162	1
1929	7635	2207	696	341	0	0	0	0	0	0	0	0
1930	7636	2208	2209	258	0	0	0	0	0	0	323	2
1931	7640	2207	780	207	0	0	0	0	0	0	94	1
1932	7641	780	2208	22	0	0	0	0	0	0	0	0
1933	7642	2208	1079	647	0	0	0	0	0	0	204	1
1934	7651	574	2210	313	0	0	0	0	0	0	162	1
1935	7652	2210	1694	59	0	0	0	0	0	0	323	2
1936	7653	2210	2211	64	0	0	0	0	0	0	323	2
1937	7660	1225	306	32	0	0	0	0	0	0	0	0
1938	7661	306	142	378	0	0	0	0	0	0	94	1
1939	7665	2212	1079	87	0	0	0	0	0	0	0	0
1940	7666	168	1470	287	0	0	0	0	0	0	204	1
1941	7667	142	140	82	0	0	0	0	0	0	0	0
1942	7669	1225	305	21	0	0	0	0	0	0	0	0
1943	7684	309	2213	28	0	0	0	0	0	0	0	0
1944	7685	2213	2214	34	0	0	0	0	0	0	0	0
1945	7686	2214	311	81	0	0	0	0	0	0	969	6
1946	7688	2213	1632	45	0	0	0	0	0	0	162	1
1947	7689	1633	308	119	0	0	0	0	0	0	893	5
1948	7695	1976	170	181	0	0	0	0	0	0	323	2
1949	7697	2042	343	383	0	0	0	0	0	0	0	0
1950	7698	1408	1887	81	0	0	0	0	0	0	0	0
1951	7699	1887	1280	15	0	0	0	0	0	0	162	1
1952	7700	2215	2216	8	0	0	0	0	0	0	366	2
1953	7701	884	858	43	0	0	0	0	0	0	323	2
1954	7702	2217	2218	19	0	0	0	0	0	0	485	3
1955	7703	2217	2219	30	0	0	0	0	0	0	485	3
1956	7704	2220	2221	56	0	0	0	0	0	0	646	4
1957	7705	2221	2222	4	0	0	0	0	0	0	0	0
1958	7706	2222	2223	137	0	0	0	0	0	0	1292	8
1959	7707	2224	2222	35	0	0	0	0	0	0	485	3
1960	7708	1871	2225	90	0	0	0	0	0	0	2618	4
1961	7709	2225	2226	35	0	0	0	0	0	0	0	0
1962	7710	2227	1310	77	0	0	0	0	0	0	1513	8
1963	7711	1310	1314	63	0	0	0	0	0	0	485	3
1964	7712	2228	102	63	0	0	0	0	0	0	527	3
1965	7713	550	2229	50	0	0	0	0	0	0	485	3
1966	7714	1604	550	50	0	0	0	0	1122	2	0	0
1967	7715	2230	2231	50	0	0	2244	4	1216	2	0	0
1968	7716	1874	2230	83	0	0	0	0	2525	4	1157	3
1969	7717	2230	2000	34	0	0	0	0	0	0	323	2
1970	7719	812	2232	13	0	0	0	0	0	0	0	0
1971	7720	2232	2233	37	0	0	0	0	119	1	366	2
1972	7721	2234	1567	398	0	0	0	0	1777	3	561	1
1973	7723	2235	2236	140	0	0	0	0	0	0	0	0
1974	7725	2075	2237	42	0	0	0	0	0	0	0	0
1975	7726	2238	2239	19	0	0	0	0	0	0	162	1
1976	7727	1953	324	56	0	0	0	0	0	0	485	3
1977	7728	183	1232	251	0	0	0	0	0	0	0	0
1978	7729	893	1355	346	0	0	0	0	0	0	0	0
1979	7731	2240	2241	27	0	0	0	0	0	0	0	0
1980	7732	2241	2067	41	0	0	0	0	0	0	366	2
1981	7733	341	2042	97	0	0	0	0	0	0	0	0
1982	7735	2242	2243	137	0	0	0	0	561	1	655	1
1983	7736	1607	466	147	0	0	0	0	0	0	0	0
1984	7737	2025	115	41	0	0	0	0	0	0	0	0
1985	7738	1638	847	92	0	0	0	0	0	0	850	5
1986	7739	113	1638	114	0	0	0	0	0	0	927	6
1987	7740	2161	2244	42	0	0	0	0	0	0	485	3
1988	7741	2161	1878	47	0	0	0	0	0	0	0	0
1989	7742	2244	2150	74	0	0	0	0	0	0	485	3
1990	7744	36	2246	63	0	0	0	0	0	0	0	0
1991	7746	2246	867	49	0	0	0	0	0	0	0	0
1992	7747	850	2247	36	0	0	0	0	0	0	0	0
1993	7748	2248	2249	71	0	0	0	0	0	0	1819	11
1994	7749	2249	1833	143	0	0	0	0	680	2	1224	7
1995	7751	46	47	225	0	0	0	0	0	0	485	3
1996	7752	1901	2116	129	0	0	0	0	0	0	1871	8
1997	7755	1090	2250	138	0	0	0	0	0	0	162	1
1998	7756	2136	2251	123	0	0	0	0	0	0	204	1
1999	7760	1192	332	123	0	0	0	0	0	0	0	0
2000	7761	332	907	26	0	0	0	0	0	0	0	0
2001	7762	2236	1569	490	0	0	0	0	0	0	0	0
2002	7763	1798	2252	46	0	0	0	0	0	0	366	2
2003	7764	2253	891	101	0	0	0	0	0	0	0	0
2004	7767	999	95	55	0	0	0	0	0	0	0	0
2005	7768	1852	2233	25	0	0	0	0	0	0	0	0
2006	7769	544	1382	18	0	0	0	0	0	0	0	0
2007	7770	2254	1641	19	0	0	0	0	0	0	0	0
2008	7771	2255	1799	42	0	0	0	0	0	0	0	0
2009	7773	186	2256	70	0	0	0	0	0	0	527	3
2010	7774	2257	2258	29	0	0	0	0	0	0	162	1
2011	7775	2259	2011	32	0	0	0	0	0	0	323	2
2012	7776	2011	2257	40	0	0	0	0	0	0	408	2
2013	7777	2257	2260	189	0	0	0	0	0	0	1471	9
2014	7778	1543	685	34	0	0	0	0	0	0	0	0
2015	7779	1112	1984	188	0	0	0	0	0	0	995	2
2016	7787	303	2261	364	0	0	0	0	0	0	485	3
2017	7788	2261	305	125	0	0	0	0	0	0	0	0
2018	7789	2262	2261	255	0	0	0	0	0	0	162	1
2019	7793	1060	1445	97	0	0	0	0	0	0	0	0
2020	7796	1333	55	245	0	0	0	0	0	0	0	0
2021	7798	2263	6	35	0	0	0	0	0	0	162	1
2022	7799	2264	1593	22	0	0	0	0	0	0	986	5
2023	7800	4	2265	23	0	0	0	0	561	1	0	0
2024	7801	2265	2264	49	0	0	0	0	0	0	1207	5
2025	7802	1554	64	109	0	0	0	0	162	1	1131	7
2026	7803	64	2266	24	0	0	0	0	0	0	162	1
2027	7804	63	2267	200	0	0	0	0	400	3	3273	20
2028	7805	65	892	69	0	0	0	0	884	3	0	0
2029	7806	101	56	58	0	0	2703	6	0	0	0	0
2030	7807	182	617	62	0	0	0	0	0	0	0	0
2031	7808	624	199	77	0	0	0	0	0	0	204	1
2032	7809	217	1089	49	0	0	0	0	0	0	0	0
2033	7810	2268	2269	41	0	0	0	0	0	0	0	0
2034	7811	2134	1019	39	0	0	0	0	0	0	119	1
2035	7812	2270	2271	15	0	0	0	0	0	0	0	0
2036	7814	2272	915	87	0	0	0	0	0	0	0	0
2037	7815	2273	2025	83	0	0	0	0	0	0	0	0
2038	7816	2255	2274	111	0	0	0	0	0	0	0	0
2039	7817	2255	2155	70	0	0	0	0	0	0	0	0
2040	7818	1799	2029	15	0	0	0	0	0	0	0	0
2041	7819	1799	1812	20	0	0	0	0	0	0	162	1
2042	7820	2252	2275	122	0	0	0	0	0	0	1131	7
2043	7821	2252	2276	30	0	0	0	0	0	0	162	1
2044	7822	2276	2277	12	0	0	0	0	0	0	0	0
2045	7823	2277	2278	57	0	0	0	0	0	0	774	4
2046	7824	2277	2279	36	0	0	0	0	204	1	485	3
2047	7825	2274	1729	112	0	0	0	0	0	0	0	0
2048	7827	73	111	19	0	0	0	0	0	0	162	1
2049	7828	1726	75	58	0	0	0	0	0	0	417	3
2050	7829	1582	2146	123	0	0	0	0	0	0	0	0
2051	7830	2280	2007	13	0	0	0	0	0	0	0	0
2052	7831	2281	2282	23	0	0	0	0	0	0	162	1
2053	7832	2282	2280	57	0	0	0	0	340	1	1258	7
2054	7833	109	54	254	0	0	0	0	0	0	323	2
2055	7834	67	2190	32	0	0	0	0	0	0	0	0
2056	7835	2226	1317	87	0	0	0	0	0	0	1292	8
2057	7836	991	76	17	0	0	0	0	0	0	0	0
2058	7837	76	2283	120	0	0	0	0	0	0	808	5
2059	7839	848	2284	43	0	0	0	0	0	0	0	0
2060	7840	2063	2148	80	0	0	0	0	0	0	0	0
2061	7841	83	2147	32	0	0	0	0	0	0	204	1
2062	7842	1860	2285	43	0	0	0	0	0	0	485	3
2063	7843	24	2173	62	0	0	0	0	0	0	323	2
2064	7844	1662	185	47	0	0	0	0	0	0	0	0
2065	7845	1962	2286	50	0	0	0	0	0	0	0	0
2066	7846	2286	2287	49	0	0	0	0	0	0	0	0
2067	7847	2286	1641	140	0	0	0	0	0	0	0	0
2068	7848	62	1548	84	0	0	0	0	0	0	1131	7
2069	7849	16	78	89	0	0	0	0	0	0	162	1
2070	7850	78	2288	59	0	0	0	0	0	0	366	2
2071	7851	655	2289	16	0	0	0	0	0	0	162	1
2072	7852	2289	2240	67	0	0	0	0	0	0	408	2
2073	7853	2240	2002	45	0	0	0	0	0	0	366	2
2074	7854	2067	2290	58	0	0	0	0	0	0	646	4
2075	7855	2291	2191	170	0	0	0	0	0	0	0	0
2076	7856	2292	84	137	0	0	0	0	0	0	1173	7
2077	7857	1473	2293	143	0	0	0	0	0	0	1326	7
2078	7858	2293	900	564	0	0	0	0	0	0	417	3
2079	7859	2267	2294	137	0	0	0	0	1122	2	1624	9
2080	7860	2110	1560	29	0	0	561	1	0	0	0	0
2081	7861	1876	2231	35	0	0	0	0	655	7	851	5
2082	7862	87	1647	10	0	0	0	0	0	0	0	0
2083	7864	1117	1091	75	0	0	0	0	0	0	485	3
2084	7868	2295	1100	248	0	0	0	0	0	0	162	1
2085	7869	229	2296	160	0	0	0	0	0	0	561	1
2086	7872	2297	1651	234	0	0	0	0	0	0	162	1
2087	7873	933	1649	218	0	0	0	0	0	0	0	0
2088	7874	2298	1202	50	0	0	0	0	0	0	162	1
2089	7875	1917	2234	106	0	0	0	0	204	1	0	0
2090	7876	2298	2234	48	0	0	0	0	0	0	0	0
2091	7877	1919	2236	119	0	0	0	0	0	0	0	0
2092	7878	1919	2298	225	0	0	0	0	0	0	0	0
2093	7879	2293	2299	71	0	0	0	0	0	0	0	0
2094	7880	1836	2292	57	0	0	0	0	0	0	0	0
2095	7881	2300	1608	37	0	0	0	0	0	0	0	0
2096	7883	1524	2194	85	0	0	0	0	0	0	0	0
2097	7884	2294	2301	290	0	0	0	0	1896	4	4083	25
2098	7885	1856	1860	74	0	0	0	0	0	0	578	4
2099	7886	473	598	341	0	0	0	0	0	0	162	1
2100	7887	198	2302	117	0	0	0	0	0	0	1054	6
2101	7888	2303	2304	84	0	0	0	0	0	0	808	5
2102	7889	2022	604	183	0	0	0	0	0	0	2261	14
2103	7891	1711	2306	73	0	0	0	0	0	0	663	3
2104	7892	1846	2307	52	0	0	0	0	0	0	0	0
2105	7895	2308	1724	102	0	0	0	0	0	0	0	0
2106	7896	2281	2280	31	0	0	0	0	0	0	162	1
2107	7897	2159	2309	427	0	0	0	0	0	0	0	0
2108	7898	2310	2311	179	0	0	0	0	0	0	0	0
2109	7904	2312	218	164	0	0	0	0	0	0	0	0
2110	7905	2312	2313	113	0	0	0	0	0	0	94	1
2111	7906	1997	2314	180	0	0	0	0	0	0	340	1
2112	7909	2181	284	198	0	0	0	0	0	0	0	0
2113	7918	2315	1918	148	0	0	0	0	0	0	0	0
2114	7922	1191	2316	57	0	0	0	0	0	0	527	3
2115	7923	2215	2317	38	0	0	0	0	0	0	162	1
2116	7924	2318	546	118	0	0	0	0	0	0	825	4
2117	7925	2319	2320	85	0	0	0	0	0	0	1131	7
2118	7926	453	1095	16	0	0	0	0	0	0	0	0
2119	7927	1095	1276	190	0	0	0	0	0	0	0	0
2120	7928	915	1097	139	0	0	0	0	0	0	0	0
2121	7929	1097	2321	114	0	0	0	0	0	0	0	0
2122	7930	717	1615	112	0	0	0	0	0	0	323	2
2123	7931	1210	966	29	0	0	0	0	0	0	0	0
2124	7932	2322	2315	190	0	0	0	0	0	0	0	0
2125	7933	2322	1210	21	0	0	0	0	0	0	0	0
2126	7936	546	2323	3	0	0	0	0	0	0	0	0
2127	7937	1372	2319	102	0	0	0	0	0	0	0	0
2128	7938	2319	2324	67	0	0	0	0	162	1	646	4
2129	7939	1191	2325	37	0	0	0	0	0	0	323	2
2130	7940	1408	2326	135	0	0	0	0	0	0	1224	8
2131	7941	344	2327	437	0	0	0	0	0	0	0	0
2132	7947	2241	1356	46	0	0	0	0	0	0	162	1
2133	7948	2043	2328	48	0	0	0	0	0	0	527	3
2134	7950	2235	2329	520	0	0	0	0	0	0	527	3
2135	7951	2238	1382	23	0	0	0	0	0	0	0	0
2136	7953	2225	2330	66	0	0	0	0	0	0	162	1
2137	7956	2221	2331	43	0	0	0	0	0	0	162	1
2138	7957	1565	1301	116	0	0	0	0	0	0	646	4
2139	7959	2332	1606	113	0	0	0	0	0	0	1148	6
2140	7961	2333	2334	72	0	0	0	0	0	0	646	4
2141	7962	2335	2334	93	0	0	0	0	0	0	281	2
2142	7963	2334	2336	109	0	0	0	0	0	0	1777	11
2143	7964	285	1164	138	0	0	0	0	0	0	162	1
2144	7965	2198	2337	40	0	0	0	0	0	0	646	4
2145	7966	2337	289	30	0	0	0	0	0	0	0	0
2146	7967	2338	994	25	0	0	0	0	0	0	604	4
2147	7968	994	1881	22	0	0	0	0	0	0	162	1
2148	7969	315	95	33	0	0	0	0	0	0	0	0
2149	7970	315	1166	106	0	0	0	0	0	0	765	5
2150	7971	314	2339	64	0	0	0	0	0	0	808	5
2151	7972	2339	2340	17	0	0	0	0	0	0	323	2
2152	7973	2339	2341	34	0	0	0	0	0	0	646	4
2153	7977	183	2342	153	0	0	0	0	0	0	323	2
2154	7978	1994	2343	53	0	0	0	0	0	0	0	0
2155	7979	1994	2344	107	0	0	0	0	0	0	204	1
2156	7981	2343	2345	190	0	0	0	0	0	0	119	1
2157	7982	1979	1912	130	0	0	0	0	0	0	0	0
2158	7984	1912	2346	185	0	0	0	0	0	0	162	1
2159	7985	172	761	726	0	0	0	0	0	0	485	3
2160	7986	761	173	632	0	0	0	0	0	0	323	2
2161	7987	1978	2347	120	0	0	0	0	0	0	162	1
2162	7988	171	2348	173	0	0	0	0	0	0	0	0
2163	7989	2348	1978	85	0	0	0	0	0	0	0	0
2164	7990	2348	2349	162	0	0	0	0	0	0	162	1
2165	7991	141	1056	69	0	0	0	0	0	0	0	0
2166	7992	1056	1628	90	0	0	0	0	0	0	0	0
2167	7993	1511	2350	44	0	0	0	0	0	0	0	0
2168	7994	2350	179	363	0	0	0	0	0	0	0	0
2169	7995	2350	2351	129	0	0	0	0	0	0	162	1
2170	7996	2352	1024	411	0	0	0	0	0	0	204	1
2171	7997	1664	2353	147	0	0	0	0	0	0	162	1
2172	7998	1666	211	471	0	0	0	0	0	0	162	1
2173	7999	1666	2354	226	0	0	0	0	0	0	162	1
2174	8000	724	2355	230	0	0	0	0	0	0	340	1
2175	8001	2356	2253	596	0	0	0	0	0	0	0	0
2176	8003	2250	2253	92	0	0	0	0	0	0	0	0
2177	8004	2250	2357	96	0	0	0	0	0	0	162	1
2178	8007	2358	2359	179	0	0	0	0	0	0	850	5
2179	8008	2359	2360	236	0	0	0	0	0	0	0	0
2180	8009	2359	2361	176	0	0	0	0	0	0	94	1
2181	8012	1072	1986	61	0	0	0	0	0	0	0	0
2182	8013	916	2362	165	0	0	0	0	0	0	162	1
2183	8014	2299	2363	44	0	0	0	0	0	0	408	2
2184	8015	2288	2364	53	0	0	0	0	0	0	646	4
2185	8016	2364	2365	9	0	0	0	0	0	0	0	0
2186	8017	2364	2366	73	0	0	0	0	0	0	417	3
2187	8038	2206	1063	110	0	0	0	0	0	0	0	0
2188	8039	1063	2356	613	0	0	0	0	340	1	0	0
2189	8052	1896	1268	180	0	0	0	0	0	0	0	0
2190	8053	1896	2367	93	0	0	0	0	0	0	162	1
2191	8062	1221	2368	35	0	0	0	0	0	0	94	1
2192	8063	172	2369	62	0	0	0	0	0	0	0	0
2193	8064	2369	2370	83	0	0	0	0	0	0	204	1
2194	8065	772	223	426	0	0	0	0	0	0	0	0
2195	8066	772	2371	141	0	0	0	0	0	0	204	1
2196	8067	147	2372	103	0	0	0	0	0	0	162	1
2197	8072	1966	2373	246	0	0	0	0	0	0	162	1
2198	8073	53	2374	42	0	0	0	0	0	0	162	1
2199	8074	1106	2375	168	0	0	0	0	0	0	162	1
2200	8079	2172	2376	177	0	0	0	0	0	0	0	0
2201	8080	2376	2377	392	0	0	0	0	0	0	255	2
2202	8081	2378	2376	63	0	0	0	0	0	0	162	1
2203	8085	2379	2203	286	0	0	0	0	0	0	94	1
2204	8088	177	1223	237	0	0	0	0	0	0	0	0
2205	8089	177	2380	74	0	0	0	0	0	0	162	1
2206	8090	1223	2381	212	0	0	0	0	0	0	0	0
2207	8092	2381	2382	317	0	0	0	0	0	0	119	1
2208	8093	1242	2383	44	0	0	0	0	0	0	162	1
2209	8094	1979	2384	690	0	0	0	0	0	0	323	2
2210	8095	2384	146	657	0	0	0	0	0	0	485	3
2211	8096	2384	2385	124	0	0	0	0	0	0	162	1
2212	8097	628	2386	822	0	0	0	0	0	0	162	1
2213	8098	2386	192	526	0	0	0	0	0	0	0	0
2214	8099	2386	2387	476	0	0	0	0	0	0	162	1
2215	8100	105	176	46	0	0	0	0	0	0	0	0
2216	8101	176	2388	122	0	0	0	0	0	0	204	1
2217	8102	620	180	634	0	0	0	0	0	0	162	1
2218	8103	620	2389	150	0	0	0	0	0	0	204	1
2219	8104	2269	2390	69	0	0	0	0	0	0	162	1
2220	8105	2391	2392	209	0	0	0	0	0	0	94	1
2221	8106	705	2393	105	0	0	0	0	0	0	0	0
2222	8107	2393	2392	113	0	0	0	0	0	0	0	0
2223	8108	2394	2393	267	0	0	0	0	0	0	162	1
2224	8109	2392	2312	159	0	0	0	0	0	0	0	0
2225	8110	673	1982	767	0	0	0	0	0	0	902	6
2226	8111	673	2395	106	0	0	0	0	0	0	204	1
2227	8112	1973	1971	17	0	0	0	0	0	0	0	0
2228	8113	1971	2396	262	0	0	0	0	0	0	162	1
2229	8114	1096	2397	216	0	0	0	0	0	0	162	1
2230	8115	2398	2399	223	0	0	0	0	0	0	162	1
2231	8116	639	2400	109	0	0	0	0	0	0	162	1
2232	8117	1968	2401	692	0	0	0	0	0	0	485	3
2233	8118	2401	609	148	0	0	0	0	0	0	0	0
2234	8119	2401	2402	179	0	0	0	0	0	0	162	1
2235	8120	636	2403	303	0	0	0	0	0	0	162	1
2236	8121	2105	2404	87	0	0	0	0	0	0	323	2
2237	8122	1362	2405	203	0	0	0	0	0	0	162	1
2238	8151	2211	2406	353	0	0	0	0	0	0	655	1
2239	8163	2172	1992	206	0	0	0	0	0	0	0	0
2240	8164	1992	2407	247	0	0	0	0	0	0	162	1
2241	8165	2408	1993	104	0	0	0	0	0	0	162	1
2242	8166	1993	2409	85	0	0	0	0	0	0	0	0
2243	8167	2409	1427	26	0	0	0	0	0	0	0	0
2244	8168	2409	2410	77	0	0	0	0	0	0	94	1
2245	8170	2411	2412	264	0	0	0	0	0	0	323	2
2246	8172	148	2413	75	0	0	0	0	0	0	485	3
2247	8173	2413	189	221	0	0	0	0	0	0	0	0
2248	8174	2414	2413	388	0	0	0	0	0	0	323	2
2249	8175	210	353	226	0	0	0	0	0	0	204	1
